학교ID,학교명,학교급구분,설립일자,설립형태,운영상태,소재지지번주소,소재지도로명주소,시도교육청명,교육지원청명,위도,경도
B000010841,화북중학교,중학교,1954-02-28,공립,운영,경상북도 상주시 화북면 용유리 340-1,경상북도 상주시 화북면 문장로 1682,경상북도교육청,경상북도상주교육지원청,36.55970701,127.9215608
B000010842,문경중학교,중학교,1948-08-13,공립,운영,경상북도 문경시 흥덕동 705,경상북도 문경시 중앙로 242,경상북도교육청,경상북도문경교육지원청,36.60597442,128.2059638
B000010843,문경여자중학교,중학교,1971-03-01,공립,운영,경상북도 문경시 모전동 513,경상북도 문경시 돈달로 15,경상북도교육청,경상북도문경교육지원청,36.5956739,128.1898857
B000010844,점촌중학교,중학교,1955-04-08,사립,운영,경상북도 문경시 모전동 600,경상북도 문경시 돈달산길 15,경상북도교육청,경상북도문경교육지원청,36.59983852,128.1898244
B000010845,산양중학교,중학교,1971-03-13,공립,운영,경상북도 문경시 산양면 불암리 210,경상북도 문경시 산양면 불암1길 27,경상북도교육청,경상북도문경교육지원청,36.6133604,128.2555182
B000010846,산북중학교,중학교,1954-05-14,공립,운영,경상북도 문경시 산북면 대상리 97-3,경상북도 문경시 산북면 금천로 560,경상북도교육청,경상북도문경교육지원청,36.65452817,128.2594665
B000010847,문경서중학교,중학교,1949-12-15,공립,운영,경상북도 문경시 문경읍 상리 351,경상북도 문경시 문경읍 문경서중길 1,경상북도교육청,경상북도문경교육지원청,36.73977014,128.1061611
B000010848,동로중학교,중학교,1971-03-01,공립,운영,경상북도 문경시 동로면 적성리 617-1,경상북도 문경시 동로면 적성큰마길 11,경상북도교육청,경상북도문경교육지원청,36.77602945,128.3136429
B000010849,마성중학교,중학교,1971-03-12,공립,운영,경상북도 문경시 마성면 외어리 400,경상북도 문경시 마성면 외어1길 125,경상북도교육청,경상북도문경교육지원청,36.69529959,128.133819
B000010850,가은중학교,중학교,1953-09-01,공립,운영,경상북도 문경시 가은읍 왕능리 218,경상북도 문경시 가은읍 가은로 205,경상북도교육청,경상북도문경교육지원청,36.64547535,128.0711654
B000010851,경산중학교,중학교,1946-11-01,공립,운영,경상북도 경산시 계양동 112-3,경상북도 경산시 원효로 89,경상북도교육청,경상북도경산교육지원청,35.82428626,128.7484647
B000010852,경북체육중학교,중학교,1972-11-11,공립,운영,경상북도 경산시 신교동 108-1,경상북도 경산시 경안로 43,경상북도교육청,경상북도경산교육지원청,35.81222619,128.7380534
B000010853,장산중학교,중학교,1994-03-01,공립,운영,경상북도 경산시 사정동 59,경상북도 경산시 경산로 112,경상북도교육청,경상북도경산교육지원청,35.81897414,128.7303219
B000010854,삼성현중학교,중학교,2006-03-01,공립,운영,경상북도 경산시 백천동 591-2,경상북도 경산시 경청로216길 17,경상북도교육청,경상북도경산교육지원청,35.80114113,128.7401211
B000010855,사동중학교,중학교,2003-03-01,공립,운영,경상북도 경산시 사동 660,경상북도 경산시 백양로33길 31,경상북도교육청,경상북도경산교육지원청,35.81400185,128.7590562
B000010856,문명중학교,중학교,2005-03-01,사립,운영,경상북도 경산시 백천동 산16,경상북도 경산시 경청로230길 30,경상북도교육청,경상북도경산교육지원청,35.80503215,128.7451394
B000010857,경산여자중학교,중학교,1954-04-12,사립,운영,경상북도 경산시 옥곡동 8-3,경상북도 경산시 경산로 91,경상북도교육청,경상북도경산교육지원청,35.8177642,128.7299454
B000010858,신상중학교,중학교,2009-03-01,공립,운영,경상북도 경산시 진량읍 신상리 343-1,경상북도 경산시 진량읍 공단1로1길 36-8,경상북도교육청,경상북도경산교육지원청,35.87468993,128.8219306
B000010860,하양여자중학교,중학교,1973-04-20,사립,운영,경상북도 경산시 하양읍 대학리 100,경상북도 경산시 하양읍 지식산업로8길 21,경상북도교육청,경상북도경산교육지원청,35.92967651,128.826076
B000010861,진량중학교,중학교,1952-09-17,사립,운영,경상북도 경산시 진량읍 신상리 1114-6,경상북도 경산시 진량읍 대학로 1051,경상북도교육청,경상북도경산교육지원청,35.87727334,128.8110155
B000010862,자인중학교,중학교,1948-10-01,공립,운영,경상북도 경산시 자인면 북사리 242,경상북도 경산시 자인면 일연로 93,경상북도교육청,경상북도경산교육지원청,35.81989055,128.8217723
B000010863,용성중학교,중학교,1969-11-27,공립,운영,경상북도 경산시 용성면 당리리 150-4,경상북도 경산시 용성면 원효로 1410,경상북도교육청,경상북도경산교육지원청,35.792593,128.8733966
B000010864,경산제일중학교,중학교,1970-03-01,사립,운영,경상북도 경산시 자인면 동부리 208,경상북도 경산시 자인면 원효로 851-16,경상북도교육청,경상북도경산교육지원청,35.81594134,128.8278876
B000010865,군위중학교,중학교,1948-11-05,공립,운영,대구광역시 군위군 군위읍 정리 292-1,대구광역시 군위군 군위읍 군청로 254-6,대구광역시교육청,대구광역시군위교육지원청,36.24547463,128.5697899
B000010866,효령중학교,중학교,1971-01-25,공립,운영,대구광역시 군위군 효령면 중구리 355,대구광역시 군위군 효령면 중리길 6-25,대구광역시교육청,대구광역시군위교육지원청,36.15464034,128.5778532
B000010867,부계중학교,중학교,1948-09-01,공립,운영,대구광역시 군위군 부계면 춘산리 496,대구광역시 군위군 부계면 춘산1길 16,대구광역시교육청,대구광역시군위교육지원청,36.07957908,128.6548326
B000010868,군위중학교우보분교장,중학교,1967-11-29,공립,운영,대구광역시 군위군 우보면 이화리 1683-24,대구광역시 군위군 우보면 솔밭길 74,대구광역시교육청,대구광역시군위교육지원청,36.1875361,128.6665367
B000010871,의성중학교,중학교,1937-09-01,공립,운영,경상북도 의성군 의성읍 도동리 649-2,경상북도 의성군 의성읍 구봉길 172,경상북도교육청,경상북도의성교육지원청,36.34105051,128.7000801
B000010872,의성여자중학교,중학교,1945-05-06,공립,운영,경상북도 의성군 의성읍 상리리 670,경상북도 의성군 의성읍 군청길 77,경상북도교육청,경상북도의성교육지원청,36.35313649,128.7026019
B000010873,금성중학교,중학교,1946-09-01,공립,운영,경상북도 의성군 금성면 탑리리 582,경상북도 의성군 금성면 금성현서로 41-66,경상북도교육청,경상북도의성교육지원청,36.25441645,128.690147
B000010875,옥산중학교,중학교,1970-03-03,공립,운영,경상북도 의성군 옥산면 구성리 408-1,경상북도 의성군 옥산면 금봉로 27,경상북도교육청,경상북도의성교육지원청,36.3941915,128.8099059
B000010879,봉양중학교,중학교,1954-09-01,공립,운영,경상북도 의성군 봉양면 화전리 75-1,경상북도 의성군 봉양면 봉호로 14,경상북도교육청,경상북도의성교육지원청,36.3031493,128.5849448
B000010880,경북중부중학교,중학교,2016-03-01,공립,운영,경상북도 의성군 비안면 이두리 341,경상북도 의성군 비안면 이두2길 5,경상북도교육청,경상북도의성교육지원청,36.33826988,128.4912044
B000010881,안계중학교,중학교,1947-03-01,공립,운영,경상북도 의성군 안계면 용기리 1009-1,경상북도 의성군 안계면 용기5길 23,경상북도교육청,경상북도의성교육지원청,36.38686212,128.4309268
B000010882,다인중학교,중학교,1952-02-12,공립,운영,경상북도 의성군 다인면 도암리 283,경상북도 의성군 다인면 서릉2길 27,경상북도교육청,경상북도의성교육지원청,36.45317309,128.3551267
B000010883,삼성중학교,중학교,1955-05-20,사립,운영,경상북도 의성군 단북면 노연리 377,경상북도 의성군 단북면 도안로 2133,경상북도교육청,경상북도의성교육지원청,36.3892258,128.428132
B000010884,탑리여자중학교,중학교,1966-03-30,사립,운영,경상북도 의성군 금성면 탑리리 712,경상북도 의성군 금성면 탑리4길 25-6,경상북도교육청,경상북도의성교육지원청,36.25576021,128.6836772
B000010885,청송중학교,중학교,1948-07-21,공립,운영,경상북도 청송군 청송읍 금곡리 815-3,경상북도 청송군 청송읍 금곡1길 13,경상북도교육청,경상북도청송교육지원청,36.43000334,129.0576987
B000010886,청송여자중학교,중학교,1974-05-14,사립,운영,경상북도 청송군 청송읍 월막리 315,경상북도 청송군 청송읍 군청로 69,경상북도교육청,경상북도청송교육지원청,36.43586526,129.0587046
